condition,source,query_index,caption_id,image_id,split,template_id,is_canonical,text_row_index,relevant_image_row_index,relevant_rank,top1_image_id,top1_score,relevant_score,positive_margin,recall_at_1,recall_at_5,mrr,ndcg_at_10
original_image_full_caption,recomputed_and_matched_E1,0,CAP-V2_001-TPL_01,V2_001,id,TPL_01,true,0,0,3,V2_011,0.351894617081,0.337622284889,-0.014272332191,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,1,CAP-V2_001-TPL_02,V2_001,id,TPL_02,false,1,0,3,V2_011,0.332195222378,0.310213267803,-0.021981954575,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,2,CAP-V2_001-TPL_03,V2_001,id,TPL_03,false,2,0,3,V2_026,0.330970823765,0.309555828571,-0.021414995193,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,3,CAP-V2_001-TPL_04,V2_001,id,TPL_04,false,3,0,2,V2_011,0.316889196634,0.306454926729,-0.010434269905,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,4,CAP-V2_001-TPL_05,V2_001,id,TPL_05,false,4,0,1,V2_001,0.340648949146,0.340648949146,0.006746411324,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,5,CAP-V2_002-TPL_01,V2_002,id,TPL_01,true,5,1,1,V2_002,0.365009844303,0.365009844303,0.002913296223,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,6,CAP-V2_002-TPL_02,V2_002,id,TPL_02,false,6,1,2,V2_027,0.353697896004,0.342582523823,-0.011115372181,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,7,CAP-V2_002-TPL_03,V2_002,id,TPL_03,false,7,1,3,V2_027,0.357337445021,0.337379783392,-0.019957661629,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,8,CAP-V2_002-TPL_04,V2_002,id,TPL_04,false,8,1,1,V2_002,0.321057319641,0.321057319641,0.001427233219,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,9,CAP-V2_002-TPL_05,V2_002,id,TPL_05,false,9,1,1,V2_002,0.359454244375,0.359454244375,0.015107482672,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,10,CAP-V2_003-TPL_01,V2_003,id,TPL_01,true,10,2,2,V2_008,0.348789632320,0.335728734732,-0.013060897589,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,11,CAP-V2_003-TPL_02,V2_003,id,TPL_02,false,11,2,2,V2_028,0.325777053833,0.314760744572,-0.011016309261,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,12,CAP-V2_003-TPL_03,V2_003,id,TPL_03,false,12,2,3,V2_028,0.326543450356,0.322335422039,-0.004208028316,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,13,CAP-V2_003-TPL_04,V2_003,id,TPL_04,false,13,2,1,V2_003,0.325080335140,0.325080335140,0.018952369690,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,14,CAP-V2_003-TPL_05,V2_003,id,TPL_05,false,14,2,1,V2_003,0.335055470467,0.335055470467,0.006145477295,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,15,CAP-V2_004-TPL_01,V2_004,id,TPL_01,true,15,3,3,V2_014,0.322224646807,0.313583195210,-0.008641451597,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,16,CAP-V2_004-TPL_02,V2_004,id,TPL_02,false,16,3,4,V2_024,0.307851105928,0.288740336895,-0.019110769033,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,17,CAP-V2_004-TPL_03,V2_004,id,TPL_03,false,17,3,4,V2_029,0.304731160402,0.280424654484,-0.024306505919,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,18,CAP-V2_004-TPL_04,V2_004,id,TPL_04,false,18,3,1,V2_004,0.279100894928,0.279100894928,0.000325560570,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,19,CAP-V2_004-TPL_05,V2_004,id,TPL_05,false,19,3,1,V2_004,0.320192247629,0.320192247629,0.017236143351,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,20,CAP-V2_005-TPL_01,V2_005,id,TPL_01,true,20,4,2,V2_015,0.360274165869,0.353165864944,-0.007108300924,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,21,CAP-V2_005-TPL_02,V2_005,id,TPL_02,false,21,4,4,V2_030,0.344659775496,0.292437195778,-0.052222579718,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,22,CAP-V2_005-TPL_03,V2_005,id,TPL_03,false,22,4,3,V2_030,0.358123064041,0.302583724260,-0.055539339781,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,23,CAP-V2_005-TPL_04,V2_005,id,TPL_04,false,23,4,3,V2_015,0.335982561111,0.315432250500,-0.020550310612,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,24,CAP-V2_005-TPL_05,V2_005,id,TPL_05,false,24,4,3,V2_030,0.349335074425,0.343601375818,-0.005733698606,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,25,CAP-V2_006-TPL_01,V2_006,id,TPL_01,true,25,5,2,V2_011,0.354999423027,0.351220697165,-0.003778725863,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,26,CAP-V2_006-TPL_02,V2_006,id,TPL_02,false,26,5,3,V2_011,0.339359700680,0.313307762146,-0.026051938534,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,27,CAP-V2_006-TPL_03,V2_006,id,TPL_03,false,27,5,3,V2_011,0.339565336704,0.322546571493,-0.017018765211,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,28,CAP-V2_006-TPL_04,V2_006,id,TPL_04,false,28,5,3,V2_011,0.326120495796,0.311577767134,-0.014542728662,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,29,CAP-V2_006-TPL_05,V2_006,id,TPL_05,false,29,5,1,V2_006,0.348100930452,0.348100930452,0.005504906178,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,30,CAP-V2_007-TPL_01,V2_007,id,TPL_01,true,30,6,3,V2_012,0.366772711277,0.357411265373,-0.009361445904,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,31,CAP-V2_007-TPL_02,V2_007,id,TPL_02,false,31,6,4,V2_012,0.356869041920,0.328755319118,-0.028113722801,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,32,CAP-V2_007-TPL_03,V2_007,id,TPL_03,false,32,6,4,V2_012,0.370864003897,0.324479877949,-0.046384125948,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,33,CAP-V2_007-TPL_04,V2_007,id,TPL_04,false,33,6,5,V2_012,0.329205930233,0.295247137547,-0.033958792686,0.000000000000,1.000000000000,0.200000000000,0.386852807235
original_image_full_caption,recomputed_and_matched_E1,34,CAP-V2_007-TPL_05,V2_007,id,TPL_05,false,34,6,3,V2_002,0.361467331648,0.349831968546,-0.011635363102,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,35,CAP-V2_008-TPL_01,V2_008,id,TPL_01,true,35,7,1,V2_008,0.356800109148,0.356800109148,0.019015818834,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,36,CAP-V2_008-TPL_02,V2_008,id,TPL_02,false,36,7,2,V2_028,0.323046892881,0.318872779608,-0.004174113274,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,37,CAP-V2_008-TPL_03,V2_008,id,TPL_03,false,37,7,1,V2_008,0.338255554438,0.338255554438,0.005085259676,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,38,CAP-V2_008-TPL_04,V2_008,id,TPL_04,false,38,7,2,V2_003,0.332148998976,0.320120722055,-0.012028276920,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,39,CAP-V2_008-TPL_05,V2_008,id,TPL_05,false,39,7,1,V2_008,0.343335449696,0.343335449696,0.003791540861,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,40,CAP-V2_009-TPL_01,V2_009,id,TPL_01,true,40,8,2,V2_014,0.327716082335,0.327648013830,-0.000068068504,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,41,CAP-V2_009-TPL_02,V2_009,id,TPL_02,false,41,8,4,V2_024,0.309053540230,0.301213562489,-0.007839977741,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,42,CAP-V2_009-TPL_03,V2_009,id,TPL_03,false,42,8,5,V2_029,0.320004642010,0.288650065660,-0.031354576349,0.000000000000,1.000000000000,0.200000000000,0.386852807235
original_image_full_caption,recomputed_and_matched_E1,43,CAP-V2_009-TPL_04,V2_009,id,TPL_04,false,43,8,5,V2_014,0.290868729353,0.275208592415,-0.015660136938,0.000000000000,1.000000000000,0.200000000000,0.386852807235
original_image_full_caption,recomputed_and_matched_E1,44,CAP-V2_009-TPL_05,V2_009,id,TPL_05,false,44,8,2,V2_004,0.323832631111,0.314419895411,-0.009412735701,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,45,CAP-V2_010-TPL_01,V2_010,id,TPL_01,true,45,9,2,V2_015,0.364808261395,0.356067419052,-0.008740842342,0.000000000000,1.000000000000,0.500000000000,0.630929753571
original_image_full_caption,recomputed_and_matched_E1,46,CAP-V2_010-TPL_02,V2_010,id,TPL_02,false,46,9,3,V2_030,0.348973959684,0.297754168510,-0.051219791174,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,47,CAP-V2_010-TPL_03,V2_010,id,TPL_03,false,47,9,3,V2_030,0.367539405823,0.320458412170,-0.047080993652,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,48,CAP-V2_010-TPL_04,V2_010,id,TPL_04,false,48,9,4,V2_015,0.344141662121,0.310400247574,-0.033741414547,0.000000000000,1.000000000000,0.250000000000,0.430676558073
original_image_full_caption,recomputed_and_matched_E1,49,CAP-V2_010-TPL_05,V2_010,id,TPL_05,false,49,9,3,V2_015,0.360471218824,0.349414736032,-0.011056482792,0.000000000000,1.000000000000,0.333333333333,0.500000000000
original_image_full_caption,recomputed_and_matched_E1,50,CAP-V2_011-TPL_01,V2_011,id,TPL_01,true,50,10,1,V2_011,0.350548684597,0.350548684597,0.026128351688,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,51,CAP-V2_011-TPL_02,V2_011,id,TPL_02,false,51,10,1,V2_011,0.337546885014,0.337546885014,0.033066362143,1.000000000000,1.000000000000,1.000000000000,1.000000000000
original_image_full_caption,recomputed_and_matched_E1,52,CAP-V2_011-TPL_03,V2_011,id,TPL_03,false,52,10,1,V2_011,0.354579061270,0.354579061270,0.031059652567,1.000000000000,1.000000000000,1.000000000000,1.000000000000
